family,workload_id,model,k_frac_deleted,mask_seed,retained_recall,coord_success,f1
a,c1-a-013,llama3.1:8b,0.0,2,1.0,1.0,1.0
a,c1-a-013,llama3.1:8b,0.15,0,0.85,1.0,0.7519315735413487
a,c1-a-013,llama3.1:8b,0.15,1,0.85,1.0,0.8942076543397284
a,c1-a-013,llama3.1:8b,0.15,2,0.85,1.0,0.8192856697651743
a,c1-a-013,llama3.1:8b,0.3,0,0.7,0.0,0.5643024475248721
a,c1-a-013,llama3.1:8b,0.3,1,0.7,0.0,0.24232610333244942
a,c1-a-013,llama3.1:8b,0.3,2,0.7,0.0,0.4823489411818314
a,c1-a-013,llama3.1:8b,0.45,0,0.55,0.0,0.5857272159299538
a,c1-a-013,llama3.1:8b,0.45,1,0.55,0.0,0.2523481583650111
a,c1-a-013,llama3.1:8b,0.45,2,0.55,0.0,0.09514170040485831
a,c1-a-013,llama3.1:8b,0.6,0,0.4,0.0,0.4622132253711201
a,c1-a-013,llama3.1:8b,0.6,1,0.4,0.0,0.2839430519187753
a,c1-a-013,llama3.1:8b,0.6,2,0.4,0.0,0.4412382957763258
a,c1-a-013,llama3.1:8b,0.75,0,0.25,0.0,0.19949562015786565
a,c1-a-013,llama3.1:8b,0.75,1,0.25,0.0,0.399961627595704
a,c1-a-013,llama3.1:8b,0.75,2,0.25,0.0,0.09514170040485831
a,c1-a-013,llama3.1:8b,0.9,0,0.1,0.0,0.0
a,c1-a-013,llama3.1:8b,0.9,1,0.1,0.0,0.11943319838056682
a,c1-a-013,llama3.1:8b,0.9,2,0.1,0.0,0.1356140153150786
a,c1-a-013,llama3.1:8b,1.0,0,0.0,0.0,0.3807343747493312
a,c1-a-013,llama3.1:8b,1.0,1,0.0,0.0,0.3807343747493312
a,c1-a-013,llama3.1:8b,1.0,2,0.0,0.0,0.3807343747493312
a,c1-a-014,llama3.1:8b,0.0,0,1.0,1.0,0.9998196085505546
a,c1-a-014,llama3.1:8b,0.0,1,1.0,1.0,0.9998196085505546
a,c1-a-014,llama3.1:8b,0.0,2,1.0,1.0,0.9998196085505546
a,c1-a-014,llama3.1:8b,0.15,0,0.8409090909090909,0.0,0.4108467800466379
a,c1-a-014,llama3.1:8b,0.15,1,0.8409090909090909,0.0,0.14328808446455504
a,c1-a-014,llama3.1:8b,0.15,2,0.8409090909090909,1.0,0.9428081017255407
a,c1-a-014,llama3.1:8b,0.3,0,0.7045454545454546,0.0,0.6022018068802061
a,c1-a-014,llama3.1:8b,0.3,1,0.7045454545454546,0.0,0.6864343453348063
a,c1-a-014,llama3.1:8b,0.3,2,0.7045454545454546,1.0,0.7804929910575633
a,c1-a-014,llama3.1:8b,0.45,0,0.5454545454545454,0.0,0.0
a,c1-a-014,llama3.1:8b,0.45,1,0.5454545454545454,0.0,0.5403438674593551
a,c1-a-014,llama3.1:8b,0.45,2,0.5454545454545454,0.0,0.14328808446455504
a,c1-a-014,llama3.1:8b,0.6,0,0.4090909090909091,0.0,0.42971751324809226
a,c1-a-014,llama3.1:8b,0.6,1,0.4090909090909091,0.0,0.3382306510104302
a,c1-a-014,llama3.1:8b,0.6,2,0.4090909090909091,0.0,0.21219233700931922
a,c1-a-014,llama3.1:8b,0.75,0,0.25,0.0,0.12141779788838614
a,c1-a-014,llama3.1:8b,0.75,1,0.25,0.0,0.19752307031144462
a,c1-a-014,llama3.1:8b,0.75,2,0.25,0.0,0.0
a,c1-a-014,llama3.1:8b,0.9,0,0.09090909090909091,0.0,0.20211161387631976
a,c1-a-014,llama3.1:8b,0.9,1,0.09090909090909091,0.0,0.21788831538193537
a,c1-a-014,llama3.1:8b,0.9,2,0.09090909090909091,0.0,0.11079932594000474
a,c1-a-014,llama3.1:8b,1.0,0,0.0,0.0,0.2819304769177169
a,c1-a-014,llama3.1:8b,1.0,1,0.0,0.0,0.2819304769177169
a,c1-a-014,llama3.1:8b,1.0,2,0.0,0.0,0.2819304769177169
c,c1-c-000,llama3.1:8b,0.0,0,1.0,1.0,1.0
c,c1-c-000,llama3.1:8b,0.0,1,1.0,1.0,1.0
c,c1-c-000,llama3.1:8b,0.0,2,1.0,1.0,1.0
c,c1-c-000,llama3.1:8b,0.15,0,0.75,1.0,1.0
c,c1-c-000,llama3.1:8b,0.15,1,0.75,1.0,1.0
c,c1-c-000,llama3.1:8b,0.15,2,0.75,0.0,0.0
c,c1-c-000,llama3.1:8b,0.3,0,0.75,1.0,1.0
c,c1-c-000,llama3.1:8b,0.3,1,0.75,0.0,0.0
c,c1-c-000,llama3.1:8b,0.3,2,0.75,0.0,0.0
c,c1-c-000,llama3.1:8b,0.45,0,0.5,1.0,1.0
c,c1-c-000,llama3.1:8b,0.45,1,0.5,0.0,0.0
c,c1-c-000,llama3.1:8b,0.45,2,0.5,1.0,1.0
c,c1-c-000,llama3.1:8b,0.6,0,0.5,1.0,1.0
c,c1-c-000,llama3.1:8b,0.6,1,0.5,0.0,0.0
c,c1-c-000,llama3.1:8b,0.6,2,0.5,1.0,1.0
c,c1-c-000,llama3.1:8b,0.75,0,0.25,0.0,0.0
c,c1-c-000,llama3.1:8b,0.75,1,0.25,0.0,0.0
c,c1-c-000,llama3.1:8b,0.75,2,0.25,1.0,1.0
c,c1-c-000,llama3.1:8b,0.9,0,0.0,0.0,0.0
c,c1-c-000,llama3.1:8b,0.9,1,0.0,0.0,0.0
c,c1-c-000,llama3.1:8b,0.9,2,0.0,0.0,0.0
c,c1-c-000,llama3.1:8b,1.0,0,0.0,0.0,0.0
c,c1-c-000,llama3.1:8b,1.0,1,0.0,0.0,0.0
c,c1-c-000,llama3.1:8b,1.0,2,0.0,0.0,0.0
c,c1-c-001,llama3.1:8b,0.0,0,1.0,1.0,1.0
c,c1-c-001,llama3.1:8b,0.0,1,1.0,1.0,1.0
c,c1-c-001,llama3.1:8b,0.0,2,1.0,1.0,1.0
c,c1-c-001,llama3.1:8b,0.15,0,0.8333333333333334,1.0,1.0
c,c1-c-001,llama3.1:8b,0.15,1,0.8333333333333334,1.0,1.0
c,c1-c-001,llama3.1:8b,0.15,2,0.8333333333333334,1.0,1.0
c,c1-c-001,llama3.1:8b,0.3,0,0.6666666666666666,1.0,1.0
c,c1-c-001,llama3.1:8b,0.3,1,0.6666666666666666,0.0,0.0
c,c1-c-001,llama3.1:8b,0.3,2,0.6666666666666666,0.0,0.0
c,c1-c-001,llama3.1:8b,0.45,0,0.5,0.0,0.0
c,c1-c-001,llama3.1:8b,0.45,1,0.5,1.0,1.0
c,c1-c-001,llama3.1:8b,0.45,2,0.5,0.0,0.0
c,c1-c-001,llama3.1:8b,0.6,0,0.3333333333333333,0.0,0.0
c,c1-c-001,llama3.1:8b,0.6,1,0.3333333333333333,0.0,0.0
c,c1-c-001,llama3.1:8b,0.6,2,0.3333333333333333,0.0,0.0
c,c1-c-001,llama3.1:8b,0.75,0,0.3333333333333333,0.0,0.0
c,c1-c-001,llama3.1:8b,0.75,1,0.3333333333333333,0.0,0.0
c,c1-c-001,llama3.1:8b,0.75,2,0.3333333333333333,0.0,0.0
c,c1-c-001,llama3.1:8b,0.9,0,0.16666666666666666,0.0,0.0
c,c1-c-001,llama3.1:8b,0.9,1,0.16666666666666666,0.0,0.0
c,c1-c-001,llama3.1:8b,0.9,2,0.16666666666666666,0.0,0.0
c,c1-c-001,llama3.1:8b,1.0,0,0.0,0.0,0.0
c,c1-c-001,llama3.1:8b,1.0,1,0.0,0.0,0.0
c,c1-c-001,llama3.1:8b,1.0,2,0.0,0.0,0.0
c,c1-c-002,llama3.1:8b,0.0,0,1.0,1.0,1.0
c,c1-c-002,llama3.1:8b,0.0,1,1.0,1.0,1.0
c,c1-c-002,llama3.1:8b,0.0,2,1.0,1.0,1.0
c,c1-c-002,llama3.1:8b,0.15,0,0.75,0.0,0.0
c,c1-c-002,llama3.1:8b,0.15,1,0.75,0.0,0.0
c,c1-c-002,llama3.1:8b,0.15,2,0.75,1.0,1.0
c,c1-c-002,llama3.1:8b,0.3,0,0.75,1.0,1.0
c,c1-c-002,llama3.1:8b,0.3,1,0.75,0.0,0.0
c,c1-c-002,llama3.1:8b,0.3,2,0.75,1.0,1.0
c,c1-c-002,llama3.1:8b,0.45,0,0.5,0.0,0.0
c,c1-c-002,llama3.1:8b,0.45,1,0.5,0.0,0.0
c,c1-c-002,llama3.1:8b,0.45,2,0.5,1.0,1.0
c,c1-c-002,llama3.1:8b,0.6,0,0.5,0.0,0.0
c,c1-c-002,llama3.1:8b,0.6,1,0.5,0.0,0.0
c,c1-c-002,llama3.1:8b,0.6,2,0.5,0.0,0.0
c,c1-c-002,llama3.1:8b,0.75,0,0.25,0.0,0.0
c,c1-c-002,llama3.1:8b,0.75,1,0.25,0.0,0.0
c,c1-c-002,llama3.1:8b,0.75,2,0.25,0.0,0.0
c,c1-c-002,llama3.1:8b,0.9,0,0.0,0.0,0.0
c,c1-c-002,llama3.1:8b,0.9,1,0.0,0.0,0.0
c,c1-c-002,llama3.1:8b,0.9,2,0.0,0.0,0.0
c,c1-c-002,llama3.1:8b,1.0,0,0.0,0.0,0.0
c,c1-c-002,llama3.1:8b,1.0,1,0.0,0.0,0.0
c,c1-c-002,llama3.1:8b,1.0,2,0.0,0.0,0.0
c,c1-c-003,llama3.1:8b,0.0,0,1.0,1.0,1.0
c,c1-c-003,llama3.1:8b,0.0,1,1.0,1.0,1.0
c,c1-c-003,llama3.1:8b,0.0,2,1.0,1.0,1.0
c,c1-c-003,llama3.1:8b,0.15,0,0.8333333333333334,1.0,1.0
c,c1-c-003,llama3.1:8b,0.15,1,0.8333333333333334,1.0,1.0
c,c1-c-003,llama3.1:8b,0.15,2,0.8333333333333334,1.0,1.0
c,c1-c-003,llama3.1:8b,0.3,0,0.6666666666666666,0.0,0.0
c,c1-c-003,llama3.1:8b,0.3,1,0.6666666666666666,1.0,1.0
c,c1-c-003,llama3.1:8b,0.3,2,0.6666666666666666,1.0,1.0
c,c1-c-003,llama3.1:8b,0.45,0,0.5,0.0,0.0
c,c1-c-003,llama3.1:8b,0.45,1,0.5,0.0,0.0
c,c1-c-003,llama3.1:8b,0.45,2,0.5,1.0,1.0
c,c1-c-003,llama3.1:8b,0.6,0,0.3333333333333333,0.0,0.0
c,c1-c-003,llama3.1:8b,0.6,1,0.3333333333333333,0.0,0.0
c,c1-c-003,llama3.1:8b,0.6,2,0.3333333333333333,0.0,0.0
c,c1-c-003,llama3.1:8b,0.75,0,0.3333333333333333,0.0,0.0
c,c1-c-003,llama3.1:8b,0.75,1,0.3333333333333333,0.0,0.0
c,c1-c-003,llama3.1:8b,0.75,2,0.3333333333333333,0.0,0.0
c,c1-c-003,llama3.1:8b,0.9,0,0.16666666666666666,0.0,0.0
c,c1-c-003,llama3.1:8b,0.9,1,0.16666666666666666,0.0,0.0
c,c1-c-003,llama3.1:8b,0.9,2,0.16666666666666666,0.0,0.0
c,c1-c-003,llama3.1:8b,1.0,0,0.0,0.0,0.0
c,c1-c-003,llama3.1:8b,1.0,1,0.0,0.0,0.0
c,c1-c-003,llama3.1:8b,1.0,2,0.0,0.0,0.0
c,c1-c-004,llama3.1:8b,0.0,0,1.0,1.0,1.0
c,c1-c-004,llama3.1:8b,0.0,1,1.0,1.0,1.0
c,c1-c-004,llama3.1:8b,0.0,2,1.0,1.0,1.0
c,c1-c-004,llama3.1:8b,0.15,0,0.75,0.0,0.0
c,c1-c-004,llama3.1:8b,0.15,1,0.75,0.0,0.0
c,c1-c-004,llama3.1:8b,0.15,2,0.75,1.0,1.0
c,c1-c-004,llama3.1:8b,0.3,0,0.75,0.0,0.0
c,c1-c-004,llama3.1:8b,0.3,1,0.75,1.0,1.0
c,c1-c-004,llama3.1:8b,0.3,2,0.75,1.0,1.0
c,c1-c-004,llama3.1:8b,0.45,0,0.5,0.0,0.0
c,c1-c-004,llama3.1:8b,0.45,1,0.5,0.0,0.0
c,c1-c-004,llama3.1:8b,0.45,2,0.5,1.0,1.0
c,c1-c-004,llama3.1:8b,0.6,0,0.5,1.0,1.0
c,c1-c-004,llama3.1:8b,0.6,1,0.5,1.0,1.0
c,c1-c-004,llama3.1:8b,0.6,2,0.5,0.0,0.0
c,c1-c-004,llama3.1:8b,0.75,0,0.25,0.0,0.0
c,c1-c-004,llama3.1:8b,0.75,1,0.25,1.0,1.0
c,c1-c-004,llama3.1:8b,0.75,2,0.25,0.0,0.0
c,c1-c-004,llama3.1:8b,0.9,0,0.0,0.0,0.0
c,c1-c-004,llama3.1:8b,0.9,1,0.0,0.0,0.0
c,c1-c-004,llama3.1:8b,0.9,2,0.0,0.0,0.0
c,c1-c-004,llama3.1:8b,1.0,0,0.0,0.0,0.0
c,c1-c-004,llama3.1:8b,1.0,1,0.0,0.0,0.0
c,c1-c-004,llama3.1:8b,1.0,2,0.0,0.0,0.0
c,c1-c-005,llama3.1:8b,0.0,0,1.0,1.0,1.0
c,c1-c-005,llama3.1:8b,0.0,1,1.0,1.0,1.0
c,c1-c-005,llama3.1:8b,0.0,2,1.0,1.0,1.0
c,c1-c-005,llama3.1:8b,0.15,0,0.875,1.0,1.0
c,c1-c-005,llama3.1:8b,0.15,1,0.875,1.0,1.0
c,c1-c-005,llama3.1:8b,0.15,2,0.875,1.0,1.0
c,c1-c-005,llama3.1:8b,0.3,0,0.75,1.0,1.0
c,c1-c-005,llama3.1:8b,0.3,1,0.75,1.0,1.0
c,c1-c-005,llama3.1:8b,0.3,2,0.75,1.0,1.0
c,c1-c-005,llama3.1:8b,0.45,0,0.5,1.0,1.0
c,c1-c-005,llama3.1:8b,0.45,1,0.5,0.0,0.0
c,c1-c-005,llama3.1:8b,0.45,2,0.5,1.0,1.0
c,c1-c-005,llama3.1:8b,0.6,0,0.375,1.0,1.0
c,c1-c-005,llama3.1:8b,0.6,1,0.375,1.0,1.0
c,c1-c-005,llama3.1:8b,0.6,2,0.375,0.0,0.0
c,c1-c-005,llama3.1:8b,0.75,0,0.25,0.0,0.0
c,c1-c-005,llama3.1:8b,0.75,1,0.25,1.0,1.0
c,c1-c-005,llama3.1:8b,0.75,2,0.25,1.0,1.0
c,c1-c-005,llama3.1:8b,0.9,0,0.125,0.0,0.0
c,c1-c-005,llama3.1:8b,0.9,1,0.125,0.0,0.0
c,c1-c-005,llama3.1:8b,0.9,2,0.125,0.0,0.0
c,c1-c-005,llama3.1:8b,1.0,0,0.0,0.0,0.0
c,c1-c-005,llama3.1:8b,1.0,1,0.0,0.0,0.0
c,c1-c-005,llama3.1:8b,1.0,2,0.0,0.0,0.0
c,c1-c-006,llama3.1:8b,0.0,0,1.0,1.0,1.0
c,c1-c-006,llama3.1:8b,0.0,1,1.0,1.0,1.0
c,c1-c-006,llama3.1:8b,0.0,2,1.0,1.0,1.0
c,c1-c-006,llama3.1:8b,0.15,0,0.75,0.0,0.0
c,c1-c-006,llama3.1:8b,0.15,1,0.75,1.0,1.0
c,c1-c-006,llama3.1:8b,0.15,2,0.75,1.0,1.0
c,c1-c-006,llama3.1:8b,0.3,0,0.75,0.0,0.0
c,c1-c-006,llama3.1:8b,0.3,1,0.75,1.0,1.0
c,c1-c-006,llama3.1:8b,0.3,2,0.75,1.0,1.0
c,c1-c-006,llama3.1:8b,0.45,0,0.5,0.0,0.0
c,c1-c-006,llama3.1:8b,0.45,1,0.5,0.0,0.0
c,c1-c-006,llama3.1:8b,0.45,2,0.5,1.0,1.0
c,c1-c-006,llama3.1:8b,0.6,0,0.5,1.0,1.0
c,c1-c-006,llama3.1:8b,0.6,1,0.5,0.0,0.0
c,c1-c-006,llama3.1:8b,0.6,2,0.5,1.0,1.0
c,c1-c-006,llama3.1:8b,0.75,0,0.25,0.0,0.0
c,c1-c-006,llama3.1:8b,0.75,1,0.25,0.0,0.0
c,c1-c-006,llama3.1:8b,0.75,2,0.25,0.0,0.0
c,c1-c-006,llama3.1:8b,0.9,0,0.0,0.0,0.0
c,c1-c-006,llama3.1:8b,0.9,1,0.0,0.0,0.0
c,c1-c-006,llama3.1:8b,0.9,2,0.0,0.0,0.0
c,c1-c-006,llama3.1:8b,1.0,0,0.0,0.0,0.0
c,c1-c-006,llama3.1:8b,1.0,1,0.0,0.0,0.0
c,c1-c-006,llama3.1:8b,1.0,2,0.0,0.0,0.0
c,c1-c-007,llama3.1:8b,0.0,0,1.0,1.0,1.0
c,c1-c-007,llama3.1:8b,0.0,1,1.0,1.0,1.0
c,c1-c-007,llama3.1:8b,0.0,2,1.0,1.0,1.0
c,c1-c-007,llama3.1:8b,0.15,0,0.875,1.0,1.0
c,c1-c-007,llama3.1:8b,0.15,1,0.875,1.0,1.0
c,c1-c-007,llama3.1:8b,0.15,2,0.875,1.0,1.0
c,c1-c-007,llama3.1:8b,0.3,0,0.75,1.0,1.0
c,c1-c-007,llama3.1:8b,0.3,1,0.75,1.0,1.0
c,c1-c-007,llama3.1:8b,0.3,2,0.75,1.0,1.0
c,c1-c-007,llama3.1:8b,0.45,0,0.5,0.0,0.0
c,c1-c-007,llama3.1:8b,0.45,1,0.5,0.0,0.0
c,c1-c-007,llama3.1:8b,0.45,2,0.5,1.0,1.0
c,c1-c-007,llama3.1:8b,0.6,0,0.375,0.0,0.0
c,c1-c-007,llama3.1:8b,0.6,1,0.375,0.0,0.0
c,c1-c-007,llama3.1:8b,0.6,2,0.375,0.0,0.0
c,c1-c-007,llama3.1:8b,0.75,0,0.25,0.0,0.0
c,c1-c-007,llama3.1:8b,0.75,1,0.25,0.0,0.0
c,c1-c-007,llama3.1:8b,0.75,2,0.25,0.0,0.0
c,c1-c-007,llama3.1:8b,0.9,0,0.125,0.0,0.0
c,c1-c-007,llama3.1:8b,0.9,1,0.125,0.0,0.0
c,c1-c-007,llama3.1:8b,0.9,2,0.125,1.0,1.0
c,c1-c-007,llama3.1:8b,1.0,0,0.0,0.0,0.0
c,c1-c-007,llama3.1:8b,1.0,1,0.0,0.0,0.0
c,c1-c-007,llama3.1:8b,1.0,2,0.0,0.0,0.0
c,c1-c-008,llama3.1:8b,0.0,0,1.0,1.0,1.0
c,c1-c-008,llama3.1:8b,0.0,1,1.0,1.0,1.0
c,c1-c-008,llama3.1:8b,0.0,2,1.0,1.0,1.0
c,c1-c-008,llama3.1:8b,0.15,0,0.75,1.0,1.0
c,c1-c-008,llama3.1:8b,0.15,1,0.75,0.0,0.0
c,c1-c-008,llama3.1:8b,0.15,2,0.75,1.0,1.0
c,c1-c-008,llama3.1:8b,0.3,0,0.75,1.0,1.0
c,c1-c-008,llama3.1:8b,0.3,1,0.75,1.0,1.0
c,c1-c-008,llama3.1:8b,0.3,2,0.75,1.0,1.0
c,c1-c-008,llama3.1:8b,0.45,0,0.5,0.0,0.0
c,c1-c-008,llama3.1:8b,0.45,1,0.5,0.0,0.0
c,c1-c-008,llama3.1:8b,0.45,2,0.5,0.0,0.0
c,c1-c-008,llama3.1:8b,0.6,0,0.5,0.0,0.0
c,c1-c-008,llama3.1:8b,0.6,1,0.5,1.0,1.0
c,c1-c-008,llama3.1:8b,0.6,2,0.5,0.0,0.0
c,c1-c-008,llama3.1:8b,0.75,0,0.25,0.0,0.0
c,c1-c-008,llama3.1:8b,0.75,1,0.25,0.0,0.0
c,c1-c-008,llama3.1:8b,0.75,2,0.25,0.0,0.0
c,c1-c-008,llama3.1:8b,0.9,0,0.0,0.0,0.0
c,c1-c-008,llama3.1:8b,0.9,1,0.0,0.0,0.0
c,c1-c-008,llama3.1:8b,0.9,2,0.0,0.0,0.0
c,c1-c-008,llama3.1:8b,1.0,0,0.0,0.0,0.0
c,c1-c-008,llama3.1:8b,1.0,1,0.0,0.0,0.0
c,c1-c-008,llama3.1:8b,1.0,2,0.0,0.0,0.0
c,c1-c-009,llama3.1:8b,0.0,0,1.0,1.0,1.0
c,c1-c-009,llama3.1:8b,0.0,1,1.0,1.0,1.0
c,c1-c-009,llama3.1:8b,0.0,2,1.0,1.0,1.0
c,c1-c-009,llama3.1:8b,0.15,0,0.75,1.0,1.0
c,c1-c-009,llama3.1:8b,0.15,1,0.75,1.0,1.0
c,c1-c-009,llama3.1:8b,0.15,2,0.75,1.0,1.0
c,c1-c-009,llama3.1:8b,0.3,0,0.75,1.0,1.0
c,c1-c-009,llama3.1:8b,0.3,1,0.75,0.0,0.0
c,c1-c-009,llama3.1:8b,0.3,2,0.75,1.0,1.0
c,c1-c-009,llama3.1:8b,0.45,0,0.5,1.0,1.0
c,c1-c-009,llama3.1:8b,0.45,1,0.5,1.0,1.0
c,c1-c-009,llama3.1:8b,0.45,2,0.5,0.0,0.0
c,c1-c-009,llama3.1:8b,0.6,0,0.5,1.0,1.0
c,c1-c-009,llama3.1:8b,0.6,1,0.5,0.0,0.0
c,c1-c-009,llama3.1:8b,0.6,2,0.5,1.0,1.0
c,c1-c-009,llama3.1:8b,0.75,0,0.25,0.0,0.0
c,c1-c-009,llama3.1:8b,0.75,1,0.25,0.0,0.0
c,c1-c-009,llama3.1:8b,0.75,2,0.25,0.0,0.0
c,c1-c-009,llama3.1:8b,0.9,0,0.0,0.0,0.0
c,c1-c-009,llama3.1:8b,0.9,1,0.0,0.0,0.0
c,c1-c-009,llama3.1:8b,0.9,2,0.0,0.0,0.0
c,c1-c-009,llama3.1:8b,1.0,0,0.0,0.0,0.0
c,c1-c-009,llama3.1:8b,1.0,1,0.0,0.0,0.0
c,c1-c-009,llama3.1:8b,1.0,2,0.0,0.0,0.0
c,c1-c-010,llama3.1:8b,0.0,0,1.0,1.0,1.0
c,c1-c-010,llama3.1:8b,0.0,1,1.0,1.0,1.0
c,c1-c-010,llama3.1:8b,0.0,2,1.0,1.0,1.0
c,c1-c-010,llama3.1:8b,0.15,0,0.8333333333333334,1.0,1.0
c,c1-c-010,llama3.1:8b,0.15,1,0.8333333333333334,0.0,0.0
c,c1-c-010,llama3.1:8b,0.15,2,0.8333333333333334,1.0,1.0
c,c1-c-010,llama3.1:8b,0.3,0,0.6666666666666666,0.0,0.0
c,c1-c-010,llama3.1:8b,0.3,1,0.6666666666666666,1.0,1.0
c,c1-c-010,llama3.1:8b,0.3,2,0.6666666666666666,0.0,0.0
c,c1-c-010,llama3.1:8b,0.45,0,0.5,1.0,1.0
c,c1-c-010,llama3.1:8b,0.45,1,0.5,1.0,1.0
c,c1-c-010,llama3.1:8b,0.45,2,0.5,0.0,0.0
c,c1-c-010,llama3.1:8b,0.6,0,0.3333333333333333,0.0,0.0
c,c1-c-010,llama3.1:8b,0.6,1,0.3333333333333333,0.0,0.0
c,c1-c-010,llama3.1:8b,0.6,2,0.3333333333333333,1.0,1.0
c,c1-c-010,llama3.1:8b,0.75,0,0.3333333333333333,1.0,1.0
c,c1-c-010,llama3.1:8b,0.75,1,0.3333333333333333,0.0,0.0
c,c1-c-010,llama3.1:8b,0.75,2,0.3333333333333333,0.0,0.0
c,c1-c-010,llama3.1:8b,0.9,0,0.16666666666666666,0.0,0.0
c,c1-c-010,llama3.1:8b,0.9,1,0.16666666666666666,0.0,0.0
c,c1-c-010,llama3.1:8b,0.9,2,0.16666666666666666,0.0,0.0
c,c1-c-010,llama3.1:8b,1.0,0,0.0,0.0,0.0
c,c1-c-010,llama3.1:8b,1.0,1,0.0,0.0,0.0
c,c1-c-010,llama3.1:8b,1.0,2,0.0,0.0,0.0
c,c1-c-011,llama3.1:8b,0.0,0,1.0,1.0,1.0
c,c1-c-011,llama3.1:8b,0.0,1,1.0,1.0,1.0
c,c1-c-011,llama3.1:8b,0.0,2,1.0,1.0,1.0
c,c1-c-011,llama3.1:8b,0.15,0,0.875,1.0,1.0
c,c1-c-011,llama3.1:8b,0.15,1,0.875,1.0,1.0
c,c1-c-011,llama3.1:8b,0.15,2,0.875,1.0,1.0
c,c1-c-011,llama3.1:8b,0.3,0,0.75,1.0,1.0
c,c1-c-011,llama3.1:8b,0.3,1,0.75,1.0,1.0
c,c1-c-011,llama3.1:8b,0.3,2,0.75,0.0,0.0
c,c1-c-011,llama3.1:8b,0.45,0,0.5,1.0,1.0
c,c1-c-011,llama3.1:8b,0.45,1,0.5,1.0,1.0
c,c1-c-011,llama3.1:8b,0.45,2,0.5,0.0,0.0
c,c1-c-011,llama3.1:8b,0.6,0,0.375,0.0,0.0
c,c1-c-011,llama3.1:8b,0.6,1,0.375,1.0,1.0
c,c1-c-011,llama3.1:8b,0.6,2,0.375,0.0,0.0
c,c1-c-011,llama3.1:8b,0.75,0,0.25,1.0,1.0
c,c1-c-011,llama3.1:8b,0.75,1,0.25,0.0,0.0
c,c1-c-011,llama3.1:8b,0.75,2,0.25,1.0,1.0
c,c1-c-011,llama3.1:8b,0.9,0,0.125,0.0,0.0
c,c1-c-011,llama3.1:8b,0.9,1,0.125,0.0,0.0
c,c1-c-011,llama3.1:8b,0.9,2,0.125,0.0,0.0
c,c1-c-011,llama3.1:8b,1.0,0,0.0,0.0,0.0
c,c1-c-011,llama3.1:8b,1.0,1,0.0,0.0,0.0
c,c1-c-011,llama3.1:8b,1.0,2,0.0,0.0,0.0
c,c1-c-012,llama3.1:8b,0.0,0,1.0,1.0,1.0
c,c1-c-012,llama3.1:8b,0.0,1,1.0,1.0,1.0
c,c1-c-012,llama3.1:8b,0.0,2,1.0,1.0,1.0
c,c1-c-012,llama3.1:8b,0.15,0,0.8333333333333334,1.0,1.0
c,c1-c-012,llama3.1:8b,0.15,1,0.8333333333333334,1.0,1.0
c,c1-c-012,llama3.1:8b,0.15,2,0.8333333333333334,1.0,1.0
c,c1-c-012,llama3.1:8b,0.3,0,0.6666666666666666,1.0,1.0
c,c1-c-012,llama3.1:8b,0.3,1,0.6666666666666666,1.0,1.0
c,c1-c-012,llama3.1:8b,0.3,2,0.6666666666666666,1.0,1.0
c,c1-c-012,llama3.1:8b,0.45,0,0.5,1.0,1.0
c,c1-c-012,llama3.1:8b,0.45,1,0.5,0.0,0.0
c,c1-c-012,llama3.1:8b,0.45,2,0.5,1.0,1.0
c,c1-c-012,llama3.1:8b,0.6,0,0.3333333333333333,0.0,0.0
c,c1-c-012,llama3.1:8b,0.6,1,0.3333333333333333,0.0,0.0
c,c1-c-012,llama3.1:8b,0.6,2,0.3333333333333333,0.0,0.0
c,c1-c-012,llama3.1:8b,0.75,0,0.3333333333333333,0.0,0.0
c,c1-c-012,llama3.1:8b,0.75,1,0.3333333333333333,1.0,1.0
c,c1-c-012,llama3.1:8b,0.75,2,0.3333333333333333,0.0,0.0
c,c1-c-012,llama3.1:8b,0.9,0,0.16666666666666666,1.0,1.0
c,c1-c-012,llama3.1:8b,0.9,1,0.16666666666666666,0.0,0.0
c,c1-c-012,llama3.1:8b,0.9,2,0.16666666666666666,0.0,0.0
c,c1-c-012,llama3.1:8b,1.0,0,0.0,0.0,0.0
c,c1-c-012,llama3.1:8b,1.0,1,0.0,0.0,0.0
c,c1-c-012,llama3.1:8b,1.0,2,0.0,0.0,0.0
c,c1-c-013,llama3.1:8b,0.0,0,1.0,1.0,1.0
c,c1-c-013,llama3.1:8b,0.0,1,1.0,1.0,1.0
c,c1-c-013,llama3.1:8b,0.0,2,1.0,1.0,1.0
c,c1-c-013,llama3.1:8b,0.15,0,0.8333333333333334,1.0,1.0
c,c1-c-013,llama3.1:8b,0.15,1,0.8333333333333334,1.0,1.0
c,c1-c-013,llama3.1:8b,0.15,2,0.8333333333333334,1.0,1.0
c,c1-c-013,llama3.1:8b,0.3,0,0.6666666666666666,1.0,1.0
c,c1-c-013,llama3.1:8b,0.3,1,0.6666666666666666,0.0,0.0
c,c1-c-013,llama3.1:8b,0.3,2,0.6666666666666666,0.0,0.0
c,c1-c-013,llama3.1:8b,0.45,0,0.5,1.0,1.0
c,c1-c-013,llama3.1:8b,0.45,1,0.5,1.0,1.0
c,c1-c-013,llama3.1:8b,0.45,2,0.5,0.0,0.0
