compressor,regime,ratio,pipeline,workload_id,f1,retrieval_recall,eur_per_query,f1_over_eur,achieved_ratio
lingua2,accuracy_bounded,2.0,P1,c1-a-025,0.6226827094474153,0.625,0.000172086,3618.439091195189,2.2158273381294964
lingua2,accuracy_bounded,2.0,P2,c1-a-025,0.6174088757760158,0.625,0.00016491000000000002,3743.9141093688418,1.0
lingua2,accuracy_bounded,2.0,P3,c1-a-025,0.770350052246604,0.625,0.000165324,4659.638360108659,1.0
lingua2,accuracy_bounded,2.0,P1,c1-a-026,0.6002544277899248,0.625,0.00016960200000000003,3539.1942771307217,2.3
lingua2,accuracy_bounded,2.0,P2,c1-a-026,0.589540142075639,0.625,0.000162978,3617.298911973634,1.0
lingua2,accuracy_bounded,2.0,P3,c1-a-026,0.9142857142857143,0.625,0.00016767000000000003,5452.887900552956,1.0
lingua2,accuracy_bounded,2.0,P1,c1-a-027,0.6176470588235294,0.625,0.00017015400000000002,3629.929703818478,2.409448818897638
lingua2,accuracy_bounded,2.0,P2,c1-a-027,0.5944327731092437,0.625,0.000163668,3631.9425489970163,1.0
lingua2,accuracy_bounded,2.0,P3,c1-a-027,0.85,0.625,0.00016698,5090.429991615762,1.0
lingua2,accuracy_bounded,2.0,P1,c1-a-028,0.5942099567099567,0.625,0.000170568,3483.7129866678197,2.40625
lingua2,accuracy_bounded,2.0,P2,c1-a-028,0.5902690700104494,0.625,0.00016435800000000003,3591.3619660159484,1.0
lingua2,accuracy_bounded,2.0,P3,c1-a-028,0.835344827586207,0.625,0.00016753200000000002,4986.180715243696,1.0
lingua2,accuracy_bounded,2.0,P1,c1-a-029,0.5821428571428571,0.625,0.00016822200000000002,3460.56316737916,2.4916666666666667
lingua2,accuracy_bounded,2.0,P2,c1-a-029,0.5678571428571428,0.625,0.00016187400000000003,3508.019464874796,1.0
lingua2,accuracy_bounded,2.0,P3,c1-a-029,0.9142857142857143,0.625,0.00016780800000000003,5448.403617740001,1.0
lingua2,accuracy_bounded,2.0,P1,c1-a-030,0.6104978354978355,0.625,0.00016946400000000003,3602.5222790553476,2.317829457364341
lingua2,accuracy_bounded,2.0,P2,c1-a-030,0.5863756613756614,0.625,0.00016228800000000002,3613.179417921605,1.0
lingua2,accuracy_bounded,2.0,P3,c1-a-030,0.747089947089947,0.625,0.00016325400000000002,4576.242830741954,1.0
lingua2,accuracy_bounded,2.0,P1,c1-a-031,0.6178354100260794,0.625,0.00016918800000000002,3651.768506194762,2.227272727272727
lingua2,accuracy_bounded,2.0,P2,c1-a-031,0.5950202303143479,0.625,0.00016215,3669.566637769645,1.0
lingua2,accuracy_bounded,2.0,P3,c1-a-031,1.0,0.625,0.00016822200000000002,5944.52568629549,1.0
lingua2,accuracy_bounded,2.0,P1,c1-a-032,0.5979978354978355,0.625,0.000171948,3477.7830245064524,2.484375
lingua2,accuracy_bounded,2.0,P2,c1-a-032,0.6011363636363637,0.625,0.00016573800000000002,3627.0279817323944,1.0
lingua2,accuracy_bounded,2.0,P3,c1-a-032,0.925,0.625,0.00017167200000000002,5388.182114730415,1.0
lingua2,accuracy_bounded,2.0,P1,c1-a-033,0.6169117647058824,0.625,0.00017236200000000001,3579.1634159842793,2.3507462686567164
lingua2,accuracy_bounded,2.0,P2,c1-a-033,0.5815569487983281,0.625,0.00016504800000000002,3523.56253210174,1.0
lingua2,accuracy_bounded,2.0,P3,c1-a-033,0.8228448275862069,0.625,0.00016822200000000002,4891.422213421591,1.0
lingua2,accuracy_bounded,2.0,P1,c1-a-034,0.5988445378151261,0.625,0.00017001600000000002,3522.2834192965724,2.3488372093023258
lingua2,accuracy_bounded,2.0,P2,c1-a-034,0.6006302521008403,0.625,0.00016408200000000002,3660.5493113250704,1.0
lingua2,accuracy_bounded,2.0,P3,c1-a-034,0.925,0.625,0.00016822200000000002,5498.686259823328,1.0
lingua2,accuracy_bounded,2.0,P1,c1-a-035,0.5877544277899248,0.625,0.00016960200000000003,3465.492316068942,2.4878048780487805
lingua2,accuracy_bounded,2.0,P2,c1-a-035,0.5899096002037179,0.625,0.00016353,3607.3478884835677,1.0
lingua2,accuracy_bounded,2.0,P3,c1-a-035,0.8267857142857142,0.625,0.00016698,4951.405643105248,1.0
lingua2,accuracy_bounded,2.0,P1,c1-a-036,0.5729978354978356,0.625,0.00017070600000000002,3356.6355927608606,2.440944881889764
lingua2,accuracy_bounded,2.0,P2,c1-a-036,0.5933478877444395,0.625,0.000164634,3604.0422254482028,1.0
lingua2,accuracy_bounded,2.0,P3,c1-a-036,0.9241379310344827,0.625,0.00016946400000000003,5453.299408927457,1.0
lingua2,accuracy_bounded,2.0,P1,c1-a-037,0.5558823529411765,0.625,0.00017015400000000002,3266.93673343663,2.356589147286822
lingua2,accuracy_bounded,2.0,P2,c1-a-037,0.5671508258475805,0.625,0.00016325400000000002,3474.039385543879,1.0
lingua2,accuracy_bounded,2.0,P3,c1-a-037,0.9241379310344827,0.625,0.00016836000000000002,5489.058749313866,1.0
lingua2,accuracy_bounded,2.0,P1,c1-a-038,0.6291735816583687,0.625,0.000170292,3694.674921067159,2.287878787878788
lingua2,accuracy_bounded,2.0,P2,c1-a-038,0.6033332455239149,0.625,0.00016339200000000002,3692.550709483419,1.0
lingua2,accuracy_bounded,2.0,P3,c1-a-038,0.6739214808180326,0.625,0.00016187400000000003,4163.247222024738,1.0
lingua2,accuracy_bounded,2.0,P1,c1-a-039,0.6129971110701333,0.625,0.000172086,3562.1556144609863,2.3863636363636362
lingua2,accuracy_bounded,2.0,P2,c1-a-039,0.5879971110701334,0.625,0.00016491000000000002,3565.563707902088,1.0
lingua2,accuracy_bounded,2.0,P3,c1-a-039,0.9241379310344827,0.625,0.00017084400000000002,5409.250140680871,1.0
lingua2,accuracy_bounded,2.0,P1,c1-a-040,0.6071808347163318,0.625,0.000170292,3565.5276508369843,2.263157894736842
lingua2,accuracy_bounded,2.0,P2,c1-a-040,0.589540142075639,0.625,0.00016339200000000002,3608.1334586493763,1.0
lingua2,accuracy_bounded,2.0,P3,c1-a-040,1.0,0.625,0.00016987800000000002,5886.577426152886,1.0
lingua2,accuracy_bounded,2.0,P1,c1-a-041,0.5868570155334861,0.625,0.00017167200000000002,3418.4783513530806,2.4153846153846152
lingua2,accuracy_bounded,2.0,P2,c1-a-041,0.5868570155334861,0.625,0.00016491000000000002,3558.650267015257,1.0
lingua2,accuracy_bounded,2.0,P3,c1-a-041,1.0,0.625,0.00017263800000000002,5792.467475295125,1.0
lingua2,accuracy_bounded,2.0,P1,c1-a-042,0.595350052246604,0.625,0.000170292,3496.054143744885,2.3384615384615386
lingua2,accuracy_bounded,2.0,P2,c1-a-042,0.5824805941185252,0.625,0.000163806,3555.9173297591365,1.0
lingua2,accuracy_bounded,2.0,P3,c1-a-042,0.7487684729064039,0.625,0.00016477200000000001,4544.270099934478,1.0
lingua2,accuracy_bounded,2.0,P1,c1-a-043,0.6175356506238859,0.625,0.000172086,3588.5292854961235,2.311111111111111
lingua2,accuracy_bounded,2.0,P2,c1-a-043,0.6024096002037178,0.625,0.00016518600000000003,3646.8562723458267,1.0
lingua2,accuracy_bounded,2.0,P3,c1-a-043,0.8462121212121213,0.625,0.00016780800000000003,5042.740043455146,1.0
lingua2,accuracy_bounded,2.0,P1,c1-a-044,0.5934269162210339,0.625,0.000171396,3462.3148511110758,2.274074074074074
lingua2,accuracy_bounded,2.0,P2,c1-a-044,0.5852813852813853,0.625,0.00016435800000000003,3561.0154983717566,1.0
lingua2,accuracy_bounded,2.0,P3,c1-a-044,0.9142857142857143,0.625,0.00016863600000000003,5421.652045148806,1.0
lingua2,accuracy_bounded,2.0,P1,c1-a-045,0.6075566590272473,0.625,0.000170292,3567.7345913328127,2.312977099236641
lingua2,accuracy_bounded,2.0,P2,c1-a-045,0.5968423733129615,0.625,0.000163806,3643.592867861748,1.0
lingua2,accuracy_bounded,2.0,P3,c1-a-045,0.8285714285714286,0.625,0.00016670400000000002,4970.315220819108,1.0
lingua2,accuracy_bounded,2.0,P1,c1-a-046,0.6257352941176471,0.625,0.000172224,3633.264203117144,2.3185185185185184
lingua2,accuracy_bounded,2.0,P2,c1-a-046,0.598109243697479,0.625,0.000165324,3617.8004627124856,1.0
lingua2,accuracy_bounded,2.0,P3,c1-a-046,0.9125,0.625,0.00017001600000000002,5367.1419160549585,1.0
lingua2,accuracy_bounded,2.0,P1,c1-a-047,0.5865546218487394,0.625,0.00016863600000000003,3478.2289774943624,2.430894308943089
lingua2,accuracy_bounded,2.0,P2,c1-a-047,0.5829831932773109,0.625,0.00016256400000000002,3586.1764798929084,1.0
lingua2,accuracy_bounded,2.0,P3,c1-a-047,1.0,0.625,0.00017015400000000002,5877.029044277536,1.0
lingua2,accuracy_bounded,2.0,P1,c1-a-048,0.6011363636363637,0.625,0.00017236200000000001,3487.638595725065,2.3759398496240602
lingua2,accuracy_bounded,2.0,P2,c1-a-048,0.5868570155334861,0.625,0.000165462,3546.7782060744225,1.0
lingua2,accuracy_bounded,2.0,P3,c1-a-048,0.9212121212121213,0.625,0.000170568,5400.849638924776,1.0
lingua2,accuracy_bounded,2.0,P1,c1-a-049,0.630035650623886,0.625,0.00017181,3667.048778440638,2.2246376811594204
lingua2,accuracy_bounded,2.0,P2,c1-a-049,0.6086070791953145,0.625,0.00016477200000000001,3693.631680111393,1.0
lingua2,accuracy_bounded,2.0,P3,c1-a-049,0.8285714285714286,0.625,0.00016684200000000003,4966.204124689398,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-000,0.6987479262915343,0.625,0.00017788200000000003,3928.154204987206,1.6149732620320856
phi3-extractive,storage_bounded,8.0,P2,c1-a-000,0.5683424102778941,0.625,0.00016587600000000002,3426.3088709511567,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-000,0.9454545454545455,0.625,0.000168774,5601.896888469465,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-001,0.7132903869745975,0.625,0.00017788200000000003,4009.9076183908282,1.6432432432432433
phi3-extractive,storage_bounded,8.0,P2,c1-a-001,0.5830114671525024,0.625,0.000166428,3503.0852209514164,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-001,0.9548387096774194,0.625,0.00016932600000000003,5639.055488687025,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-002,0.7289984101748808,0.625,0.00017912400000000001,4069.7975155472227,1.6210526315789473
phi3-extractive,storage_bounded,8.0,P2,c1-a-002,0.5667914667914667,0.625,0.00016698,3394.367390055496,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-002,1.0,0.625,0.00017181,5820.382981200163,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-003,0.8338559814169569,0.625,0.00018450600000000003,4519.397642444998,1.3973214285714286
phi3-extractive,storage_bounded,8.0,P2,c1-a-003,0.6242901721914768,0.625,0.000170568,3660.0662034583083,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-003,0.9560975609756097,0.625,0.00017153400000000001,5573.807880511208,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-004,0.7250827459655983,0.625,0.00017871,4057.3149010441402,1.6756756756756757
phi3-extractive,storage_bounded,8.0,P2,c1-a-004,0.6402702439704338,0.625,0.000167256,3828.08535401082,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-004,0.9184060721062618,0.625,0.00016974,5410.663792307421,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-005,0.7241155666510636,0.625,0.00017926200000000002,4039.425905384652,1.5989583333333333
phi3-extractive,storage_bounded,8.0,P2,c1-a-005,0.7622190611664296,0.625,0.000171396,4447.122810138098,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-005,0.8108677098150782,0.625,0.00016739400000000002,4844.066751586545,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-006,0.6708044621357315,0.625,0.00017953800000000003,3736.281244838037,1.6507936507936507
phi3-extractive,storage_bounded,8.0,P2,c1-a-006,0.7558330415840044,0.625,0.00017236200000000001,4385.14893992878,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-006,0.975609756097561,0.625,0.00017153400000000001,5687.559061746131,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-007,0.7685994397759104,0.625,0.00018160800000000001,4232.1893296325625,1.4339622641509433
phi3-extractive,storage_bounded,8.0,P2,c1-a-007,0.7709643802667058,0.625,0.00017070600000000002,4516.328543031327,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-007,0.9696969696969697,0.625,0.00016987800000000002,5708.196292027041,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-008,0.7706837606837607,0.625,0.00018078000000000001,4263.103001901541,1.5888324873096447
phi3-extractive,storage_bounded,8.0,P2,c1-a-008,0.736771772680506,0.625,0.000171948,4284.852238354072,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-008,0.964102564102564,0.625,0.000172224,5597.9571029738245,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-009,0.7750485840269121,0.625,0.00017912400000000001,4326.882963907193,1.5803108808290156
phi3-extractive,storage_bounded,8.0,P2,c1-a-009,0.5879227480465871,0.625,0.00016753200000000002,3509.3161189897273,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-009,0.9176470588235294,0.625,0.00016918800000000002,5423.830642974261,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-010,0.8402784207662256,0.625,0.00018105600000000002,4640.98632890501,1.4150943396226414
phi3-extractive,storage_bounded,8.0,P2,c1-a-010,0.6507021433850702,0.625,0.00016698,3896.8867132894366,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-010,1.0,0.625,0.00016960200000000003,5896.156884942393,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-011,0.6626206636500755,0.625,0.000177054,3742.4777957576534,1.596774193548387
phi3-extractive,storage_bounded,8.0,P2,c1-a-011,0.6356456952282379,0.625,0.00016698,3806.7175423897347,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-011,0.8995112414467255,0.625,0.00016684200000000003,5391.395700403527,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-012,0.7844300981143085,0.625,0.00018464400000000003,4248.337872415613,1.3189655172413792
phi3-extractive,storage_bounded,8.0,P2,c1-a-012,0.595034788108792,0.625,0.00016560000000000001,3593.2052422028496,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-012,0.9529411764705882,0.625,0.00016946400000000003,5623.266159600788,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-013,0.765170906200318,0.625,0.00017774400000000002,4304.904279189835,1.5957446808510638
phi3-extractive,storage_bounded,8.0,P2,c1-a-013,0.32979797979797976,0.625,0.00016008000000000003,2060.207270102322,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-013,0.9555555555555555,0.625,0.00016905000000000002,5652.502546912484,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-014,0.8138267614738203,0.625,0.00018202200000000003,4471.035157694236,1.5317073170731708
phi3-extractive,storage_bounded,8.0,P2,c1-a-014,0.6919534551113499,0.625,0.00017084400000000002,4050.2063584986877,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-014,0.8838915470494418,0.625,0.00017043,5186.243895144293,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-015,0.7025307219662059,0.625,0.00017691600000000003,3970.9846591953574,1.6483516483516483
phi3-extractive,storage_bounded,8.0,P2,c1-a-015,0.7231339580926978,0.625,0.00017001600000000002,4253.32885194745,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-015,0.8518518518518519,0.625,0.000167118,5097.307602124558,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-016,0.7130701754385965,0.625,0.00018160800000000001,3926.4249121106805,1.592964824120603
phi3-extractive,storage_bounded,8.0,P2,c1-a-016,0.7934783290964441,0.625,0.00017360400000000003,4570.6223882885415,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-016,1.0,0.625,0.00017360400000000003,5760.235939264071,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-017,0.773201365136849,0.625,0.00017774400000000002,4350.084194891804,1.5416666666666667
phi3-extractive,storage_bounded,8.0,P2,c1-a-017,0.7739914626137536,0.625,0.00016932600000000003,4571.013681382384,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-017,0.8631180223285486,0.625,0.000165324,5220.766629942105,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-018,0.7560912352403414,0.625,0.000180366,4191.983163347534,1.5223880597014925
phi3-extractive,storage_bounded,8.0,P2,c1-a-018,0.6272707049721322,0.625,0.00016794600000000003,3734.9547174218624,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-018,0.8,0.625,0.00016767000000000003,4771.276912983837,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-019,0.77809341622828,0.625,0.00018147000000000004,4287.724782213478,1.4641148325358853
phi3-extractive,storage_bounded,8.0,P2,c1-a-019,0.6157971925413787,0.625,0.00016822200000000002,3660.622228610875,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-019,0.972972972972973,0.625,0.000170292,5713.556555639566,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-020,0.7656267365245694,0.625,0.00018202200000000003,4206.231864964506,1.4951923076923077
phi3-extractive,storage_bounded,8.0,P2,c1-a-020,0.872993786743745,0.625,0.00017484600000000004,4992.929702388072,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-020,0.949443561208267,0.625,0.000170292,5575.385580111027,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-021,0.7301498733756798,0.625,0.00017940000000000002,4069.9547010907454,1.5252525252525253
phi3-extractive,storage_bounded,8.0,P2,c1-a-021,0.8012732365673543,0.625,0.00017125800000000003,4678.7492354655205,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-021,0.9105169340463458,0.625,0.00016780800000000003,5425.944734734611,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-022,0.7836021505376345,0.625,0.00017677800000000002,4432.690439634086,1.5585106382978724
phi3-extractive,storage_bounded,8.0,P2,c1-a-022,0.5335588622800899,0.625,0.00016270200000000003,3279.36265245719,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-022,0.7870882740447958,0.625,0.00016394400000000001,4800.9580957204635,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-023,0.7583995003349842,0.625,0.00017926200000000002,4230.6763303710995,1.5854922279792747
phi3-extractive,storage_bounded,8.0,P2,c1-a-023,0.4772569659442724,0.625,0.00016408200000000002,2908.6491263165512,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-023,0.8009411764705883,0.625,0.000167118,4792.668512491702,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-024,0.812983052983053,0.625,0.00018160800000000001,4476.581719874966,1.4688995215311005
phi3-extractive,storage_bounded,8.0,P2,c1-a-024,0.7660848453871709,0.625,0.00017263800000000002,4437.521550221682,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-024,0.93,0.625,0.00017070600000000002,5447.963164739376,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-025,0.8176168929110105,0.625,0.00018147000000000004,4505.520983694331,1.4879227053140096
phi3-extractive,storage_bounded,8.0,P2,c1-a-025,0.5118893660697404,0.625,0.00016656600000000002,3073.1924046308395,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-025,0.5751451800232288,0.625,0.00016394400000000001,3508.1807203876247,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-026,0.7551753051753052,0.625,0.000178848,4222.441990826317,1.517766497461929
phi3-extractive,storage_bounded,8.0,P2,c1-a-026,0.7381047570254934,0.625,0.00016905000000000002,4366.191996601558,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-026,0.9285714285714286,0.625,0.00016780800000000003,5533.534924267189,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-027,0.805190360639277,0.625,0.00018285000000000003,4403.556798683494,1.3972602739726028
phi3-extractive,storage_bounded,8.0,P2,c1-a-027,0.59127741823394,0.625,0.00016615200000000003,3558.6536318186954,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-027,0.7814938684503903,0.625,0.00016670400000000002,4687.913118163872,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-028,0.7701073482521503,0.625,0.00018133200000000003,4246.946750998997,1.4951456310679612
phi3-extractive,storage_bounded,8.0,P2,c1-a-028,0.5771210340775558,0.625,0.000168912,3416.696469626526,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-028,0.7628458498023716,0.625,0.00016698,4568.486344486594,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-029,0.7726135190918473,0.625,0.00017967600000000003,4300.037395600119,1.4729064039408868
phi3-extractive,storage_bounded,8.0,P2,c1-a-029,0.6423763955342903,0.625,0.00016739400000000002,3837.5114731369713,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-029,0.9696969696969697,0.625,0.000168912,5740.841205461836,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-030,0.7416378754239535,0.625,0.000177054,4188.766565138057,1.625
phi3-extractive,storage_bounded,8.0,P2,c1-a-030,0.6140359956299235,0.625,0.00016560000000000001,3707.9468335140305,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-030,0.827761485826002,0.625,0.000165462,5002.72863754821,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-031,0.7299984396941801,0.625,0.00017595000000000002,4148.8970712940045,1.6243093922651934
phi3-extractive,storage_bounded,8.0,P2,c1-a-031,0.49959531724237605,0.625,0.00016518600000000003,3024.4410376325836,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-031,1.0,0.625,0.00016822200000000002,5944.52568629549,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-032,0.7188824451982347,0.625,0.00018340200000000002,3919.708864670149,1.5071090047393365
phi3-extractive,storage_bounded,8.0,P2,c1-a-032,0.5062133985725317,0.625,0.00016780800000000003,3016.622560143328,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-032,0.9411764705882353,0.625,0.000172224,5464.839224430017,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-033,0.6300498575498577,0.625,0.00017912400000000001,3517.394975267734,1.721311475409836
phi3-extractive,storage_bounded,8.0,P2,c1-a-033,0.6339020628494312,0.625,0.00017470800000000004,3628.3516659193115,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-033,0.9078947368421053,0.625,0.00017098200000000002,5309.884881695764,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-034,0.7295104405398523,0.625,0.000180366,4044.611736911903,1.4852941176470589
phi3-extractive,storage_bounded,8.0,P2,c1-a-034,0.4106550614635756,0.625,0.00016242600000000002,2528.259400979988,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-034,0.8173913043478261,0.625,0.00016698,4895.144953574237,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-035,0.790486416439117,0.625,0.00018022800000000002,4386.035557400165,1.53
phi3-extractive,storage_bounded,8.0,P2,c1-a-035,0.5012035316913366,0.625,0.00016435800000000003,3049.4623425165582,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-035,0.908927108927109,0.625,0.00016918800000000002,5372.2906407493965,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-036,0.7387138633472545,0.625,0.000180642,4089.380450544472,1.5577889447236182
phi3-extractive,storage_bounded,8.0,P2,c1-a-036,0.46867666904818606,0.625,0.000168912,2774.679531638877,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-036,0.9529411764705882,0.625,0.00017043,5591.393395943133,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-037,0.7670301291248206,0.625,0.00018133200000000003,4229.9766677962,1.4476190476190476
phi3-extractive,storage_bounded,8.0,P2,c1-a-037,0.7030254070426236,0.625,0.00016974,4141.778054922962,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-037,0.9529411764705882,0.625,0.00016932600000000003,5627.849098606168,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-038,0.7732675167969286,0.625,0.000180642,4280.662951013212,1.458937198067633
phi3-extractive,storage_bounded,8.0,P2,c1-a-038,0.6530820434046241,0.625,0.00016504800000000002,3956.921885782463,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-038,0.7627594627594628,0.625,0.000163668,4660.40681599007,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-039,0.7220396104606631,0.625,0.00018216,3963.7659774959548,1.5365853658536586
phi3-extractive,storage_bounded,8.0,P2,c1-a-039,0.7129411764705882,0.625,0.00017250000000000002,4132.992327365728,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-039,0.9529411764705882,0.625,0.00017167200000000002,5550.94119291782,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-040,0.6846360415144443,0.625,0.00017802000000000003,3845.8377795441197,1.5925925925925926
phi3-extractive,storage_bounded,8.0,P2,c1-a-040,0.7855320648343904,0.625,0.00017125800000000003,4586.834278307526,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-040,1.0,0.625,0.00016987800000000002,5886.577426152886,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-041,0.6694314972540779,0.625,0.000180366,3711.517122152057,1.6269430051813472
phi3-extractive,storage_bounded,8.0,P2,c1-a-041,0.5874965304506901,0.625,0.000168912,3478.1219241420977,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-041,1.0,0.625,0.00017263800000000002,5792.467475295125,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-042,0.7416295641063444,0.625,0.000178986,4143.50599547643,1.5751295336787565
phi3-extractive,storage_bounded,8.0,P2,c1-a-042,0.7985276313593687,0.625,0.00017236200000000001,4632.851970616311,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-042,0.8781937017231135,0.625,0.00016822200000000002,5220.445017435968,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-043,0.7323280511504396,0.625,0.00018202200000000003,4023.294168564457,1.5072463768115942
phi3-extractive,storage_bounded,8.0,P2,c1-a-043,0.6322348111821795,0.625,0.00016822200000000002,3758.336074842645,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-043,0.764102564102564,0.625,0.00016753200000000002,4560.935010043239,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-044,0.7514208498648726,0.625,0.000180642,4159.723928349291,1.5198019801980198
phi3-extractive,storage_bounded,8.0,P2,c1-a-044,0.8458350951374207,0.625,0.000172224,4911.249855638126,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-044,0.9696969696969697,0.625,0.00016974,5712.837102020559,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-045,0.7819354838709678,0.625,0.00017995200000000001,4345.244753439627,1.507462686567164
phi3-extractive,storage_bounded,8.0,P2,c1-a-045,0.7302601822454347,0.625,0.00016946400000000003,4309.234894995011,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-045,0.8785714285714284,0.625,0.00016767000000000003,5239.884466937606,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-046,0.7804147465437788,0.625,0.00018381600000000003,4245.630122207962,1.4292237442922375
phi3-extractive,storage_bounded,8.0,P2,c1-a-046,0.5700225700225701,0.625,0.000168084,3391.295840309429,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-046,0.8296296296296296,0.625,0.00016932600000000003,4899.599763944282,1.0
phi3-extractive,storage_bounded,8.0,P1,c1-a-047,0.7734587589076753,0.625,0.00017871,4328.010513724332,1.5255102040816326
phi3-extractive,storage_bounded,8.0,P2,c1-a-047,0.8172770690561748,0.625,0.000172086,4749.236248481427,1.0
phi3-extractive,storage_bounded,8.0,P3,c1-a-047,1.0,0.625,0.00017015400000000002,5877.029044277536,1.0
